YEAR,MO,DY,HR,QV2M,RH2M,PRECTOTCORR
2018,12,26,18,4.03,82.88,0
2018,12,26,19,4.03,87.12,0
2018,12,26,20,4.03,90.19,0
2018,12,26,21,3.97,92.62,0
2018,12,26,22,3.97,94.88,0
2018,12,26,23,3.91,96.81,0
2018,12,27,0,3.91,98.12,0
2018,12,27,1,3.85,98.25,0
2018,12,27,2,3.85,99.44,0
2018,12,27,3,3.85,99.94,0
2018,12,27,4,3.78,100,0
2018,12,27,5,3.78,100,0
2018,12,27,6,3.72,100,0
2018,12,27,7,3.72,99.94,0
2018,12,27,8,3.78,89.38,0
2018,12,27,9,3.66,72.94,0
2018,12,27,10,3.54,62.31,0
2018,12,27,11,3.54,58.12,0
2018,12,27,12,3.6,55.94,0
2018,12,27,13,3.66,55,0
2018,12,27,14,3.72,55.44,0
2018,12,27,15,3.85,58.38,0
2018,12,27,16,4.03,69,0
2018,12,27,17,4.15,78.69,0
2018,12,27,18,4.15,82.44,0
2018,12,27,19,4.21,85.44,0
2018,12,27,20,4.21,89.31,0
2018,12,27,21,4.27,93.38,0
2018,12,27,22,4.33,97.31,0
2018,12,27,23,4.33,100,0
2018,12,28,0,4.33,100,0
2018,12,28,1,4.33,100,0
2018,12,28,2,4.33,100,0
2018,12,28,3,4.27,100,0
2018,12,28,4,4.27,100,0
2018,12,28,5,4.21,100,0
2018,12,28,6,4.15,97.69,0
2018,12,28,7,4.03,96.12,0
2018,12,28,8,4.09,92,0
2018,12,28,9,4.15,82.88,0
2018,12,28,10,4.09,70.94,0
2018,12,28,11,3.78,57.75,0
2018,12,28,12,3.66,52.06,0
2018,12,28,13,3.66,49.69,0
2018,12,28,14,3.72,49.62,0
2018,12,28,15,3.85,52.81,0
2018,12,28,16,4.33,68.56,0
2018,12,28,17,4.09,73.38,0
2018,12,28,18,4.15,75.88,0
2018,12,28,19,4.15,78.12,0
2018,12,28,20,4.15,79.94,0
2018,12,28,21,4.15,81.88,0
2018,12,28,22,4.09,83.12,0
2018,12,28,23,4.09,83.44,0
2018,12,29,0,4.03,83.56,0
2018,12,29,1,3.97,83.44,0
2018,12,29,2,3.91,83.19,0
2018,12,29,3,3.85,82.44,0
2018,12,29,4,3.72,80.69,0
2018,12,29,5,3.66,77.5,0
2018,12,29,6,3.66,76.06,0
2018,12,29,7,3.66,75.94,0
2018,12,29,8,3.97,76.56,0
2018,12,29,9,3.72,63.88,0
2018,12,29,10,3.78,59.06,0
2018,12,29,11,4.27,58.56,0
2018,12,29,12,4.76,59.38,0
2018,12,29,13,4.82,58.62,0
2018,12,29,14,4.82,58.81,0
2018,12,29,15,4.94,62.12,0
2018,12,29,16,5.13,71.12,0
2018,12,29,17,4.76,69.56,0
2018,12,29,18,4.76,70.06,0
2018,12,29,19,4.76,70.88,0
2018,12,29,20,4.76,73,0
2018,12,29,21,4.88,77,0
2018,12,29,22,5,82.94,0
2018,12,29,23,5.13,89.69,0
2018,12,30,0,5.25,95.44,0
2018,12,30,1,5.31,100,0
2018,12,30,2,5.31,100,0
2018,12,30,3,5.31,100,0
2018,12,30,4,5.19,100,0
2018,12,30,5,5,100,0
2018,12,30,6,4.88,98.88,0
2018,12,30,7,4.76,98.25,0
2018,12,30,8,4.76,95.25,0
2018,12,30,9,4.76,91.12,0
2018,12,30,10,4.76,81.56,0
2018,12,30,11,4.7,70.88,0
2018,12,30,12,4.46,61.19,0
2018,12,30,13,4.27,55.75,0
2018,12,30,14,4.15,53.69,0
2018,12,30,15,4.58,60.56,0
2018,12,30,16,4.7,67.88,0
2018,12,30,17,4.21,64.94,0
2018,12,30,18,4.21,66.81,0
2018,12,30,19,4.21,69.38,0
2018,12,30,20,4.21,72,0
2018,12,30,21,4.21,74.06,0
2018,12,30,22,4.21,75.94,0
2018,12,30,23,4.21,77.25,0
2018,12,31,0,4.09,76.81,0
2018,12,31,1,4.03,75.75,0
2018,12,31,2,3.97,74.75,0
2018,12,31,3,3.91,75.44,0
2018,12,31,4,3.91,77,0
2018,12,31,5,3.85,78.69,0
2018,12,31,6,3.91,79.38,0
2018,12,31,7,3.85,80.44,0
2018,12,31,8,4.09,77.62,0
2018,12,31,9,4.03,68.12,0
2018,12,31,10,3.97,59.06,0
2018,12,31,11,3.85,50,0
2018,12,31,12,3.78,45.81,0
2018,12,31,13,3.72,43.56,0
2018,12,31,14,3.72,43.38,0
2018,12,31,15,4.09,50.06,0
2018,12,31,16,4.64,66.62,0
2018,12,31,17,4.52,71.5,0
2018,12,31,18,4.46,71.56,0
2018,12,31,19,4.39,70.5,0
2018,12,31,20,4.21,70.12,0
2018,12,31,21,4.09,68.94,0
2018,12,31,22,3.91,68.81,0.02
2018,12,31,23,3.91,70.25,0.1
2019,1,1,0,4.03,73.5,0.24
2019,1,1,1,4.15,77.06,0.44
2019,1,1,2,4.33,82.38,0.68
2019,1,1,3,4.46,87,0.85
2019,1,1,4,4.52,90.25,0.9
2019,1,1,5,4.64,91.62,0.88
2019,1,1,6,4.76,90.88,0.94
2019,1,1,7,4.82,91.75,1.14
2019,1,1,8,4.88,92.5,1.25
2019,1,1,9,5.07,91.25,1.15
2019,1,1,10,5.31,89.88,0.95
2019,1,1,11,5.49,89.19,0.76
2019,1,1,12,5.68,89.25,0.55
2019,1,1,13,5.86,89.62,0.26
2019,1,1,14,5.92,90.94,0.11
2019,1,1,15,5.98,92.69,0.08
2019,1,1,16,5.98,93,0.08
2019,1,1,17,5.92,93.88,0.07
2019,1,1,18,5.92,93.81,0.06
2019,1,1,19,5.86,93.81,0.07
2019,1,1,20,5.86,94.31,0.01
2019,1,1,21,5.8,94.75,0.01
2019,1,1,22,5.8,95.06,0
2019,1,1,23,5.74,95.12,0
2019,1,2,0,5.68,95.56,0
2019,1,2,1,5.55,96.44,0
2019,1,2,2,5.49,96.62,0
2019,1,2,3,5.43,96.81,0
2019,1,2,4,5.31,98.19,0
2019,1,2,5,5.25,99.62,0
2019,1,2,6,5.13,100,0
2019,1,2,7,5.07,100,0
2019,1,2,8,5.19,92.38,0
2019,1,2,9,5.37,85.56,0
2019,1,2,10,5.49,79.38,0
2019,1,2,11,5.62,74.81,0
2019,1,2,12,5.68,71.62,0
2019,1,2,13,5.62,69.31,0
2019,1,2,14,5.55,68.31,0
2019,1,2,15,5.49,70.19,0
2019,1,2,16,5.62,81.5,0
2019,1,2,17,5.37,87.19,0
2019,1,2,18,5.37,88.44,0
2019,1,2,19,5.31,88.75,0
2019,1,2,20,5.31,88.62,0.03
2019,1,2,21,5.25,88,0.03
2019,1,2,22,5.19,86.5,0.03
2019,1,2,23,5.13,85.38,0.04
2019,1,3,0,5.19,85.12,0.05
2019,1,3,1,5.19,85.62,0.07
2019,1,3,2,5.25,85.88,0.07
2019,1,3,3,5.13,84.56,0.05
2019,1,3,4,5,82.31,0.02
2019,1,3,5,4.88,80,0.01
2019,1,3,6,4.82,80.88,0.01
2019,1,3,7,4.82,84.38,0
2019,1,3,8,5.31,86.88,0
2019,1,3,9,5.62,82.5,0
2019,1,3,10,5.8,79.56,0.07
2019,1,3,11,5.92,79.88,0.85
2019,1,3,12,6.16,82.56,1.99
2019,1,3,13,6.41,83.88,2.96
2019,1,3,14,6.71,87.94,2.9
2019,1,3,15,7.51,92.31,1.47
2019,1,3,16,8.18,88.56,0.82
2019,1,3,17,7.51,79.31,0.27
2019,1,3,18,6.96,83.25,0.05
2019,1,3,19,6.59,84.62,0.02
2019,1,3,20,6.1,84.06,0.02
2019,1,3,21,5.62,83.81,0.03
2019,1,3,22,5.31,83.88,0.05
2019,1,3,23,5.25,85.38,0.08
2019,1,4,0,5.19,85.38,0.09
2019,1,4,1,5.13,86.31,0.12
2019,1,4,2,5,87.69,0.1
2019,1,4,3,4.88,87.81,0.08
2019,1,4,4,4.7,88.94,0.06
2019,1,4,5,4.58,88.69,0.03
2019,1,4,6,4.39,88.38,0.01
2019,1,4,7,4.21,87.81,0
2019,1,4,8,4.15,83.31,0
2019,1,4,9,4.03,78.06,0
2019,1,4,10,3.97,71.81,0
2019,1,4,11,3.97,65.81,0
2019,1,4,12,3.97,60.69,0
2019,1,4,13,3.91,56.31,0
2019,1,4,14,3.91,54.56,0
2019,1,4,15,4.15,58.62,0
2019,1,4,16,4.58,69.81,0
2019,1,4,17,4.33,67.81,0
2019,1,4,18,4.39,69.62,0
2019,1,4,19,4.58,73.06,0
2019,1,4,20,4.7,76.38,0.01
2019,1,4,21,4.82,79.31,0.02
2019,1,4,22,4.94,81.88,0.07
2019,1,4,23,5.13,86.12,0.2
2019,1,5,0,5.49,91.31,0.46
2019,1,5,1,5.86,94.88,0.97
2019,1,5,2,6.04,96.12,1.67
2019,1,5,3,6.1,94.56,2.13
2019,1,5,4,5.86,87.38,2.08
2019,1,5,5,5.19,81,1.71
2019,1,5,6,4.94,80.81,0.63
2019,1,5,7,4.82,82.38,0.03
2019,1,5,8,4.82,76.56,0.01
2019,1,5,9,4.52,66.69,0
2019,1,5,10,4.27,61.12,0
2019,1,5,11,4.09,56.88,0
2019,1,5,12,4.03,54.81,0.01
2019,1,5,13,4.03,55.81,0.01
2019,1,5,14,4.15,59,0.03
2019,1,5,15,4.27,61.75,0.1
2019,1,5,16,4.7,74.56,0.18
2019,1,5,17,4.88,84.56,0.55
2019,1,5,18,4.7,84.56,0.67
2019,1,5,19,4.46,79.88,0.54
2019,1,5,20,4.33,76,0.15
2019,1,5,21,4.33,75.75,0.06
2019,1,5,22,4.46,80.75,0.11
2019,1,5,23,4.52,83.56,0.08
2019,1,6,0,4.58,86,0.03
2019,1,6,1,4.64,88.25,0.03
2019,1,6,2,4.7,90.5,0.03
2019,1,6,3,4.7,91.25,0.03
2019,1,6,4,4.7,91.25,0.04
2019,1,6,5,4.7,91.38,0.04
2019,1,6,6,4.7,91.88,0.03
2019,1,6,7,4.64,92.88,0.02
2019,1,6,8,4.64,89.62,0.02
2019,1,6,9,4.52,85.38,0.02
2019,1,6,10,4.46,79.62,0.03
2019,1,6,11,4.33,75.44,0.07
2019,1,6,12,4.27,71.5,0.03
2019,1,6,13,4.15,68.38,0.01
2019,1,6,14,4.03,66.56,0.01
2019,1,6,15,3.97,67,0
2019,1,6,16,4.21,76.88,0
2019,1,6,17,4.03,81.88,0
2019,1,6,18,3.97,80.5,0.01
2019,1,6,19,3.97,79.44,0.02
2019,1,6,20,4.03,80.38,0.05
2019,1,6,21,4.09,83.38,0.06
2019,1,6,22,4.15,87,0.06
2019,1,6,23,4.21,89.5,0.07
2019,1,7,0,4.21,90.5,0.07
2019,1,7,1,4.21,90.94,0.07
2019,1,7,2,4.21,91.06,0.07
2019,1,7,3,4.21,91.06,0.06
2019,1,7,4,4.21,90.81,0.06
2019,1,7,5,4.15,90.88,0.05
2019,1,7,6,4.09,91.62,0.04
2019,1,7,7,4.03,92.31,0.03
2019,1,7,8,4.03,89.5,0.02
2019,1,7,9,3.97,85.06,0.02
2019,1,7,10,3.97,79.75,0.02
2019,1,7,11,3.91,74.56,0.02
2019,1,7,12,3.85,70.5,0.03
2019,1,7,13,3.78,68.25,0.03
2019,1,7,14,3.72,67.94,0.03
2019,1,7,15,3.72,69.69,0.03
2019,1,7,16,3.72,74.25,0.02
2019,1,7,17,3.66,79.62,0.01
2019,1,7,18,3.6,84.06,0
2019,1,7,19,3.54,85.94,0
2019,1,7,20,3.48,86.81,0
2019,1,7,21,3.48,86.62,0
2019,1,7,22,3.42,86.81,0
2019,1,7,23,3.42,88.5,0
2019,1,8,0,3.48,90.31,0
2019,1,8,1,3.48,91.81,0
2019,1,8,2,3.48,93.25,0
2019,1,8,3,3.48,94.44,0
2019,1,8,4,3.48,94.88,0
2019,1,8,5,3.48,94.88,0
2019,1,8,6,3.42,94.12,0
2019,1,8,7,3.3,92.5,0
2019,1,8,8,3.36,86.06,0
2019,1,8,9,3.3,77.88,0
2019,1,8,10,3.23,71.38,0
2019,1,8,11,3.11,67.31,0
2019,1,8,12,3.05,65.5,0
2019,1,8,13,3.05,64.06,0
2019,1,8,14,2.99,63.81,0
2019,1,8,15,3.05,65,0
2019,1,8,16,3.11,71.5,0
2019,1,8,17,3.17,79.06,0
2019,1,8,18,3.11,81.12,0
2019,1,8,19,3.05,84.31,0
2019,1,8,20,2.99,85.31,0
2019,1,8,21,2.93,84.5,0
2019,1,8,22,2.81,81.19,0
2019,1,8,23,2.75,77.06,0
2019,1,9,0,2.75,75,0
2019,1,9,1,2.81,74.12,0
2019,1,9,2,2.93,74.19,0
2019,1,9,3,3.05,74.81,0
2019,1,9,4,3.17,76.25,0
2019,1,9,5,3.36,79.75,0
2019,1,9,6,3.54,81.69,0
2019,1,9,7,3.72,82.75,0
2019,1,9,8,3.97,78.81,0
2019,1,9,9,4.03,72.19,0
2019,1,9,10,4.15,67.81,0
2019,1,9,11,4.27,65.69,0
2019,1,9,12,4.46,64.38,0
2019,1,9,13,4.64,64.38,0
2019,1,9,14,4.88,66.94,0
2019,1,9,15,5.13,71.88,0
2019,1,9,16,5.31,77,0.01
2019,1,9,17,5.49,81.5,0.03
2019,1,9,18,5.8,86.38,0.06
2019,1,9,19,5.98,90.12,0.09
2019,1,9,20,6.1,91.56,0.46
2019,1,9,21,6.23,91.81,0.61
2019,1,9,22,6.47,90.81,0.78
2019,1,9,23,6.71,88.94,1.01
2019,1,10,0,7.08,88.38,1.41
2019,1,10,1,7.39,89.25,2.06
2019,1,10,2,7.57,88.62,1.83
2019,1,10,3,7.63,87.81,1.96
2019,1,10,4,7.81,87.62,2.04
2019,1,10,5,7.87,86.81,2.1
2019,1,10,6,7.81,86.25,2.21
2019,1,10,7,7.75,86.69,2.24
2019,1,10,8,7.81,86.88,2.4
2019,1,10,9,7.81,86.06,2.22
2019,1,10,10,7.87,85.38,1.81
2019,1,10,11,7.93,85.25,1.35
2019,1,10,12,8,84.06,0.95
2019,1,10,13,8,82.75,1.2
2019,1,10,14,8,81.94,1.04
2019,1,10,15,8,82.06,0.84
2019,1,10,16,8.06,83.44,0.86
2019,1,10,17,8.06,83.81,0.71
2019,1,10,18,8.06,82.19,0.68
2019,1,10,19,7.93,80.62,0.64
2019,1,10,20,7.87,80.38,0.54
2019,1,10,21,7.93,80.62,0.42
2019,1,10,22,8,81.5,0.56
2019,1,10,23,8,82.19,0.79
2019,1,11,0,7.93,82.12,1.06
2019,1,11,1,7.87,81.94,1.49
2019,1,11,2,7.81,81.94,1.74
2019,1,11,3,7.81,83,2.15
2019,1,11,4,7.87,84.31,2.51
2019,1,11,5,8,86,3.43
2019,1,11,6,8.06,86.75,4.06
2019,1,11,7,8.06,86.56,4.33
2019,1,11,8,8.06,84.62,3.42
2019,1,11,9,7.93,80.44,2.42
2019,1,11,10,7.63,74.75,1.77
2019,1,11,11,7.32,71.56,1.43
2019,1,11,12,7.2,70.19,0.99
2019,1,11,13,7.2,70.81,0.89
2019,1,11,14,7.32,72.5,0.91
2019,1,11,15,7.45,75.38,1.12
2019,1,11,16,7.57,79.38,1.44
2019,1,11,17,7.63,81.44,1.88
2019,1,11,18,7.69,82.94,2.51
2019,1,11,19,7.81,85.31,3.07
2019,1,11,20,7.93,87.31,3.48
2019,1,11,21,7.93,88.38,3.52
2019,1,11,22,7.93,88.75,3.61
2019,1,11,23,7.93,89.94,3.63
2019,1,12,0,7.93,90.19,3.56
2019,1,12,1,7.87,90.12,3.21
2019,1,12,2,7.75,89.38,2.91
2019,1,12,3,7.69,88.44,2.17
2019,1,12,4,7.63,88.12,2.26
2019,1,12,5,7.57,88.31,2.57
2019,1,12,6,7.57,88.62,2.06
2019,1,12,7,7.57,88.88,1.22
2019,1,12,8,7.57,88.44,0.77
2019,1,12,9,7.57,87.31,0.84
2019,1,12,10,7.57,85.12,0.73
2019,1,12,11,7.45,82.31,0.65
2019,1,12,12,7.32,80.06,0.76
2019,1,12,13,7.32,80.12,1.19
2019,1,12,14,7.45,82.44,1.94
2019,1,12,15,7.63,87,3.24
2019,1,12,16,7.32,87.62,3.81
2019,1,12,17,7.08,86.5,3.24
2019,1,12,18,7.08,87.94,2.94
2019,1,12,19,7.14,91.25,3.1
2019,1,12,20,7.14,94.25,0.38
2019,1,12,21,7.14,96.31,0.36
2019,1,12,22,7.02,97.25,0.35
2019,1,12,23,6.9,97.62,0.33
2019,1,13,0,6.65,97.88,0.34
2019,1,13,1,6.41,97.31,0.36
2019,1,13,2,6.1,95.62,0.29
2019,1,13,3,5.74,94.62,0.14
2019,1,13,4,5.43,93.75,0.04
2019,1,13,5,5.19,92.44,0.01
2019,1,13,6,5,91.81,0.01
2019,1,13,7,4.94,91.94,0
2019,1,13,8,4.94,89.38,0
2019,1,13,9,4.94,83.94,0
2019,1,13,10,5.07,78.69,0
2019,1,13,11,5.13,73.62,0
2019,1,13,12,5.25,70.25,0
2019,1,13,13,5.25,68.56,0
2019,1,13,14,5.25,67.81,0
2019,1,13,15,5.19,68.69,0
2019,1,13,16,5.31,77.31,0
2019,1,13,17,5.13,84.56,0
2019,1,13,18,5,85.56,0
2019,1,13,19,4.88,86.19,0
2019,1,13,20,4.76,86.56,0
2019,1,13,21,4.7,86.44,0
2019,1,13,22,4.64,84.81,0.01
2019,1,13,23,4.58,81.69,0.01
2019,1,14,0,4.46,77.75,0.01
2019,1,14,1,4.39,73.44,0.02
2019,1,14,2,4.33,70.56,0.02
2019,1,14,3,4.33,70.88,0.02
2019,1,14,4,4.46,73.56,0.03
2019,1,14,5,4.64,75.94,0.04
2019,1,14,6,4.82,79.56,0.05
2019,1,14,7,5,83.81,0.04
2019,1,14,8,5.55,87.19,0.06
2019,1,14,9,5.74,82.88,0.08
2019,1,14,10,5.8,81.69,0.08
2019,1,14,11,5.86,79.5,0.09
2019,1,14,12,5.92,77.62,0.1
2019,1,14,13,5.92,76.94,0.08
2019,1,14,14,5.86,75.81,0.06
2019,1,14,15,5.8,75.38,0.06
2019,1,14,16,5.86,82.94,0.04
2019,1,14,17,5.55,83.5,0.01
2019,1,14,18,5.43,80.81,0.01
2019,1,14,19,5.37,80.69,0.01
2019,1,14,20,5.49,82.5,0.01
2019,1,14,21,5.68,84.19,0.01
2019,1,14,22,5.8,85.62,0.03
2019,1,14,23,5.86,86,0.03
2019,1,15,0,5.8,87.5,0.07
2019,1,15,1,5.92,88.12,0.19
2019,1,15,2,6.04,89.19,0.2
2019,1,15,3,6.04,90.88,0.28
2019,1,15,4,6.1,91.94,0.62
2019,1,15,5,6.23,94.12,0.75
2019,1,15,6,6.23,95.19,1.1
2019,1,15,7,6.04,95.94,1.61
2019,1,15,8,5.55,95.69,1.98
2019,1,15,9,5.31,94.19,2.37
2019,1,15,10,5.13,91.88,2.79
2019,1,15,11,4.88,92.38,2.78
2019,1,15,12,4.7,91.38,2.17
2019,1,15,13,4.64,87.12,1.59
2019,1,15,14,4.52,83.94,1.03
2019,1,15,15,4.46,81.88,0.46
2019,1,15,16,4.46,80.81,0.14
2019,1,15,17,4.39,80.69,0.02
2019,1,15,18,4.27,80.44,0
2019,1,15,19,4.21,82.06,0
2019,1,15,20,4.15,84.38,0
2019,1,15,21,4.15,86.12,0
2019,1,15,22,4.03,86.19,0
2019,1,15,23,3.91,84.12,0
2019,1,16,0,3.66,81.44,0
2019,1,16,1,3.54,80.5,0
2019,1,16,2,3.42,80.56,0
2019,1,16,3,3.42,82.62,0
2019,1,16,4,3.42,85.31,0
2019,1,16,5,3.36,87.69,0
2019,1,16,6,3.3,89.25,0
2019,1,16,7,3.3,89.88,0
2019,1,16,8,3.3,80.19,0
2019,1,16,9,3.11,66.75,0
2019,1,16,10,2.99,59.38,0
2019,1,16,11,2.93,54.19,0
2019,1,16,12,2.87,51.56,0
2019,1,16,13,2.99,51.56,0
2019,1,16,14,3.11,53.38,0
2019,1,16,15,3.3,57.19,0
2019,1,16,16,3.72,70.69,0
2019,1,16,17,3.6,74.94,0
2019,1,16,18,3.6,72.12,0
2019,1,16,19,3.6,69.12,0
2019,1,16,20,3.66,66.44,0
2019,1,16,21,3.72,64.38,0
2019,1,16,22,3.72,62.62,0
2019,1,16,23,3.72,61.5,0
2019,1,17,0,3.72,59.94,0
2019,1,17,1,3.66,59.94,0
2019,1,17,2,3.66,61.56,0
2019,1,17,3,3.66,66.25,0
2019,1,17,4,3.66,72,0
2019,1,17,5,3.6,79,0
2019,1,17,6,3.6,84,0
2019,1,17,7,3.66,86.25,0
2019,1,17,8,4.03,81,0
2019,1,17,9,4.27,77.5,0
2019,1,17,10,4.7,72.25,0
2019,1,17,11,4.94,65.88,0
2019,1,17,12,5.13,62.94,0
2019,1,17,13,5.19,61.62,0
2019,1,17,14,5.25,61.69,0
2019,1,17,15,5.37,64.75,0
2019,1,17,16,5.62,76.12,0
2019,1,17,17,5.07,76.06,0
2019,1,17,18,5,78.62,0
2019,1,17,19,5,81.62,0
2019,1,17,20,5,84.19,0
2019,1,17,21,5,86.31,0
2019,1,17,22,4.94,87.94,0
2019,1,17,23,4.88,89.06,0
2019,1,18,0,4.76,89.56,0
2019,1,18,1,4.7,89.94,0
2019,1,18,2,4.7,90.56,0
2019,1,18,3,4.64,90.81,0
2019,1,18,4,4.64,91.38,0
2019,1,18,5,4.64,92.38,0
2019,1,18,6,4.64,92.44,0
2019,1,18,7,4.64,90.44,0
2019,1,18,8,5,83.19,0
2019,1,18,9,5.25,77.44,0
2019,1,18,10,5.74,76.31,0
2019,1,18,11,6.16,75.62,0
2019,1,18,12,6.65,76.94,0
2019,1,18,13,6.96,77.81,0.01
2019,1,18,14,7.2,79.94,0.01
2019,1,18,15,7.32,83.62,0.01
2019,1,18,16,7.08,85.06,0
2019,1,18,17,6.77,84.94,0
2019,1,18,18,6.65,84.31,0
2019,1,18,19,6.53,83.88,0
2019,1,18,20,6.47,83.88,0.03
2019,1,18,21,6.47,84,0.04
2019,1,18,22,6.47,84.06,0.06
2019,1,18,23,6.47,84.31,0.05
2019,1,19,0,6.47,85.06,0.04
2019,1,19,1,6.47,86.25,0.05
2019,1,19,2,6.53,87.69,0.06
2019,1,19,3,6.65,88.38,0.07
2019,1,19,4,6.77,89.19,0.07
2019,1,19,5,6.9,89.81,0.07
2019,1,19,6,6.96,90.06,0.07
2019,1,19,7,7.02,90.5,0.09
2019,1,19,8,7.32,89.25,0.14
2019,1,19,9,7.51,86.31,0.16
2019,1,19,10,7.45,82.69,0.2
2019,1,19,11,7.2,78,0.17
2019,1,19,12,7.08,76.06,0.13
2019,1,19,13,7.02,76.56,0.07
2019,1,19,14,7.14,78.94,0.05
2019,1,19,15,7.39,83.94,0.02
2019,1,19,16,7.26,88.19,0.02
2019,1,19,17,7.02,89.81,0.02
2019,1,19,18,6.96,90.31,0.06
2019,1,19,19,6.9,90.25,0.12
2019,1,19,20,6.77,89.94,0.14
2019,1,19,21,6.77,89.06,0.16
2019,1,19,22,6.71,88.31,0.15
2019,1,19,23,6.65,88.5,0.1
2019,1,20,0,6.53,89.31,0.09
2019,1,20,1,6.53,90.62,0.06
2019,1,20,2,6.53,92,0.03
2019,1,20,3,6.59,91.94,0.01
2019,1,20,4,6.65,91.81,0
2019,1,20,5,6.65,92.06,0.01
2019,1,20,6,6.65,92.88,0.05
2019,1,20,7,6.65,94.19,0.11
2019,1,20,8,7.14,89.44,0.09
2019,1,20,9,7.39,84.94,0.06
2019,1,20,10,7.39,80,0.06
2019,1,20,11,7.39,76.56,0.1
2019,1,20,12,7.39,74.69,0.1
2019,1,20,13,7.51,75.5,0.15
2019,1,20,14,7.81,79.44,0.21
2019,1,20,15,8,84.69,0.28
2019,1,20,16,8,88.38,0.33
2019,1,20,17,7.87,89.56,0.35
2019,1,20,18,7.57,88.38,0.38
2019,1,20,19,7.32,88.5,0.4
2019,1,20,20,7.26,90.44,0.29
2019,1,20,21,7.26,93.06,0.34
2019,1,20,22,7.26,94.88,0.4
2019,1,20,23,7.26,94.94,0.44
2019,1,21,0,7.2,94.25,0.47
2019,1,21,1,7.08,93.38,0.49
2019,1,21,2,7.02,94.06,0.51
2019,1,21,3,6.96,95.06,0.48
2019,1,21,4,6.84,94.75,0.4
2019,1,21,5,6.65,94.12,0.36
2019,1,21,6,6.47,94.31,0.41
2019,1,21,7,6.35,94.31,0.46
2019,1,21,8,6.29,92.19,0.46
2019,1,21,9,6.29,90.19,0.37
2019,1,21,10,6.29,88,0.26
2019,1,21,11,6.41,86.25,0.16
2019,1,21,12,6.53,83.81,0.05
2019,1,21,13,6.53,81.88,0.02
2019,1,21,14,6.53,80,0.02
2019,1,21,15,6.53,78.88,0.01
2019,1,21,16,6.65,84.06,0.01
2019,1,21,17,6.41,90.06,0
2019,1,21,18,6.29,91.81,0
2019,1,21,19,6.1,96.06,0
2019,1,21,20,5.98,99.62,0
2019,1,21,21,5.86,100,0
2019,1,21,22,5.8,100,0
2019,1,21,23,5.74,100,0
2019,1,22,0,5.68,100,0
2019,1,22,1,5.68,100,0
2019,1,22,2,5.62,100,0
2019,1,22,3,5.62,100,0
2019,1,22,4,5.55,100,0
2019,1,22,5,5.55,100,0
2019,1,22,6,5.62,100,0
2019,1,22,7,5.68,100,0
2019,1,22,8,6.04,94.5,0
2019,1,22,9,6.35,87.88,0.01
2019,1,22,10,6.59,79.44,0.04
2019,1,22,11,6.71,74.19,0.09
2019,1,22,12,6.77,73.31,0.1
2019,1,22,13,6.9,75.12,0.14
2019,1,22,14,7.02,77.12,0.12
2019,1,22,15,7.14,80.25,0.08
2019,1,22,16,7.26,87.75,0.02
2019,1,22,17,7.08,92.12,0.01
2019,1,22,18,7.08,94.81,0.01
2019,1,22,19,7.08,97.75,0.02
2019,1,22,20,7.14,97.88,0
2019,1,22,21,7.2,96.56,0
2019,1,22,22,7.26,97.25,0
2019,1,22,23,7.32,98.69,0
2019,1,23,0,7.39,100,0.01
2019,1,23,1,7.39,100,0.02
2019,1,23,2,7.32,99.19,0.03
2019,1,23,3,7.32,98.12,0.04
2019,1,23,4,7.45,96.38,0.06
2019,1,23,5,7.75,94.25,0.14
2019,1,23,6,8,93.31,0.44
2019,1,23,7,8.12,93,1
2019,1,23,8,8.3,92.69,1.15
2019,1,23,9,8.48,92.56,0.83
2019,1,23,10,8.67,92.94,0.89
2019,1,23,11,8.73,91.75,1.01
2019,1,23,12,8.73,90.75,1.29
2019,1,23,13,8.73,90.56,1.7
2019,1,23,14,8.67,91.06,1.95
2019,1,23,15,8.42,91.38,2.26
2019,1,23,16,8.06,91.19,2.6
2019,1,23,17,7.81,92.06,2.18
2019,1,23,18,7.75,92.56,1.14
2019,1,23,19,7.75,93.25,0.39
2019,1,23,20,7.75,93.25,0.58
2019,1,23,21,7.75,93.5,0.61
2019,1,23,22,7.87,93.5,0.78
2019,1,23,23,8,92.06,1.06
2019,1,24,0,8.06,91.12,1.15
2019,1,24,1,8.12,91.31,1.17
2019,1,24,2,8.24,91.88,1.36
2019,1,24,3,8.3,92.44,1.64
2019,1,24,4,8.36,92.62,2.06
2019,1,24,5,8.42,92.81,2.09
2019,1,24,6,8.36,92.75,1.7
2019,1,24,7,8.18,91.56,1.24
2019,1,24,8,8,90.12,0.99
2019,1,24,9,8,88.81,1.21
2019,1,24,10,8.24,88.69,1.44
2019,1,24,11,8.48,89.12,1.54
2019,1,24,12,8.61,88.75,2.04
2019,1,24,13,8.42,88,2.27
2019,1,24,14,8.24,88.44,2.47
2019,1,24,15,8.12,90.19,2.1
2019,1,24,16,7.87,90.69,1.81
2019,1,24,17,7.39,90.31,0.81
2019,1,24,18,7.2,89.5,0.43
2019,1,24,19,6.96,88.38,0.12
2019,1,24,20,6.59,87.06,0.02
2019,1,24,21,6.47,85.06,0.01
2019,1,24,22,6.53,84.5,0
2019,1,24,23,6.65,84.31,0
2019,1,25,0,6.84,84.19,0.02
2019,1,25,1,7.08,84.12,0.04
